record_id,source,class_id,pixels,share_pct,class_name
severstal::e4e9700de.jpg,severstal,4,16303,3.980224609375,Class_4
neu::train::inclusion_151.jpg,neu,2,20406,51.015,Class_2
severstal::8a3ce8312.jpg,severstal,1,7382,1.80224609375,Class_1
severstal::afc4ca4f0.jpg,severstal,3,23392,5.7109375,Class_3
kolektor::train::11969.png,kolektor,4,692,0.4908950321706499,Class_4
severstal::285781401.jpg,severstal,1,11235,2.742919921875,Class_1
neu::train::inclusion_36.jpg,neu,2,22946,57.365,Class_2
severstal::82b258bf4.jpg,severstal,3,1997,0.487548828125,Class_3
severstal::0088260da.jpg,severstal,3,86663,21.157958984375,Class_3
severstal::b00741c0a.jpg,severstal,3,8289,2.023681640625,Class_3
severstal::b00741c0a.jpg,severstal,4,76417,18.656494140625,Class_4
neu::train::inclusion_150.jpg,neu,2,7084,17.71,Class_2
neu::train::patches_20.jpg,neu,3,11460,28.65,Class_3
severstal::39b8cb37a.jpg,severstal,4,40553,9.900634765625,Class_4
kolektor::test::20392.png,kolektor,4,7626,5.158279220779221,Class_4
severstal::00e0398ad.jpg,severstal,3,96228,23.4931640625,Class_3
kolektor::test::20848.png,kolektor,4,8310,5.638562064894353,Class_4
severstal::b1b95cd4d.jpg,severstal,3,4217,1.029541015625,Class_3
severstal::4dbadaa3e.jpg,severstal,1,799,0.195068359375,Class_1
severstal::4dbadaa3e.jpg,severstal,3,9344,2.28125,Class_3
severstal::918c32419.jpg,severstal,3,7838,1.91357421875,Class_3
severstal::30a6a340c.jpg,severstal,2,5190,1.26708984375,Class_2
neu::validation::pitted_surface_272.jpg,neu,3,1488,3.72,Class_3
neu::validation::pitted_surface_272.jpg,neu,4,38024,95.06,Class_4
severstal::618f0ff16.jpg,severstal,3,3419,0.834716796875,Class_3
severstal::cf7dbc448.jpg,severstal,3,18944,4.625,Class_3
neu::train::pitted_surface_142.jpg,neu,4,37828,94.57,Class_4
severstal::2365be47a.jpg,severstal,3,168648,41.173828125,Class_3
severstal::974b07e79.jpg,severstal,3,12980,3.1689453125,Class_3
severstal::c80be4ee4.jpg,severstal,3,9417,2.299072265625,Class_3
severstal::e2f3d138a.jpg,severstal,3,8077,1.971923828125,Class_3
neu::train::patches_187.jpg,neu,2,2619,6.5475,Class_2
neu::train::patches_187.jpg,neu,3,12891,32.2275,Class_3
neu::train::crazing_190.jpg,neu,1,25379,63.4475,Class_1
severstal::2a4e81982.jpg,severstal,3,40538,9.89697265625,Class_3
severstal::29a023a11.jpg,severstal,3,2501,0.610595703125,Class_3
severstal::4b56df46d.jpg,severstal,3,5046,1.23193359375,Class_3
severstal::4b56df46d.jpg,severstal,4,14632,3.572265625,Class_4
severstal::3964357cd.jpg,severstal,4,88988,21.7255859375,Class_4
severstal::f195eeda7.jpg,severstal,2,2944,0.71875,Class_2
severstal::abab01f92.jpg,severstal,1,2385,0.582275390625,Class_1
severstal::abab01f92.jpg,severstal,3,2653,0.647705078125,Class_3
severstal::476efaa3d.jpg,severstal,3,61639,15.048583984375,Class_3
severstal::476efaa3d.jpg,severstal,4,32908,8.0341796875,Class_4
severstal::b90e286a5.jpg,severstal,1,9189,2.243408203125,Class_1
severstal::23bb4d637.jpg,severstal,3,29367,7.169677734375,Class_3
severstal::f430ab232.jpg,severstal,3,18942,4.62451171875,Class_3
severstal::d25a11fdd.jpg,severstal,3,22688,5.5390625,Class_3
neu::train::pitted_surface_122.jpg,neu,4,29701,74.2525,Class_4
severstal::fc9f88417.jpg,severstal,3,17760,4.3359375,Class_3
kolektor::train::10414.png,kolektor,4,4373,3.126698126698127,Class_4
severstal::c75e6bd36.jpg,severstal,2,2649,0.646728515625,Class_2
severstal::0ea151b2f.jpg,severstal,3,42925,10.479736328125,Class_3
neu::train::inclusion_175.jpg,neu,2,5558,13.895,Class_2
severstal::15d8b6f02.jpg,severstal,3,16531,4.035888671875,Class_3
severstal::712faf067.jpg,severstal,3,39942,9.75146484375,Class_3
kolektor::test::20543.png,kolektor,4,609,0.4109644505627986,Class_4
severstal::941e9a9d6.jpg,severstal,1,8792,2.146484375,Class_1
neu::validation::patches_276.jpg,neu,3,12892,32.23,Class_3
severstal::e036add44.jpg,severstal,3,11473,2.801025390625,Class_3
neu::train::patches_82.jpg,neu,3,7326,18.315,Class_3
severstal::5ff533576.jpg,severstal,3,13259,3.237060546875,Class_3
severstal::8f7426e6d.jpg,severstal,3,34666,8.46337890625,Class_3
neu::validation::inclusion_246.jpg,neu,2,8259,20.6475,Class_2
severstal::4a9bd840f.jpg,severstal,3,9966,2.43310546875,Class_3
severstal::4a9bd840f.jpg,severstal,4,88392,21.580078125,Class_4
severstal::636bad9bd.jpg,severstal,3,60211,14.699951171875,Class_3
severstal::1fa0c8951.jpg,severstal,3,3998,0.97607421875,Class_3
kolektor::train::12109.png,kolektor,4,865,0.5899443474465299,Class_4
severstal::3116edfe6.jpg,severstal,3,3029,0.739501953125,Class_3
severstal::d0577e299.jpg,severstal,3,13011,3.176513671875,Class_3
severstal::0dd76b019.jpg,severstal,3,4718,1.15185546875,Class_3
severstal::6267f94de.jpg,severstal,3,114452,27.9423828125,Class_3
severstal::ee0ad947e.jpg,severstal,3,3566,0.87060546875,Class_3
kolektor::train::11512.png,kolektor,4,177,0.12039342121372894,Class_4
severstal::6ad67f690.jpg,severstal,3,32264,7.876953125,Class_3
severstal::539baaeda.jpg,severstal,3,8105,1.978759765625,Class_3
severstal::2ec10042f.jpg,severstal,1,2758,0.67333984375,Class_1
kolektor::train::11695.png,kolektor,4,504,0.38985148514851486,Class_4
severstal::ff1020719.jpg,severstal,3,22893,5.589111328125,Class_3
neu::train::patches_166.jpg,neu,3,16840,42.1,Class_3
severstal::9ead58088.jpg,severstal,3,133135,32.503662109375,Class_3
severstal::4d35cc84e.jpg,severstal,3,10420,2.5439453125,Class_3
severstal::091d21109.jpg,severstal,3,44943,10.972412109375,Class_3
severstal::09552b326.jpg,severstal,3,27555,6.727294921875,Class_3
severstal::d23a1bdc9.jpg,severstal,3,1239,0.302490234375,Class_3
neu::train::crazing_21.jpg,neu,1,26383,65.9575,Class_1
neu::validation::pitted_surface_249.jpg,neu,4,38808,97.02,Class_4
severstal::ce44910a4.jpg,severstal,3,5331,1.301513671875,Class_3
severstal::dc636ab48.jpg,severstal,2,2632,0.642578125,Class_2
neu::train::crazing_19.jpg,neu,1,4928,12.32,Class_1
severstal::5ff129eb1.jpg,severstal,3,11589,2.829345703125,Class_3
severstal::86cbb2d1f.jpg,severstal,1,9892,2.4150390625,Class_1
severstal::9612cf3ee.jpg,severstal,3,3817,0.931884765625,Class_3
severstal::cd5b14850.jpg,severstal,1,163,0.039794921875,Class_1
severstal::cd5b14850.jpg,severstal,2,849,0.207275390625,Class_2
severstal::4fe777e50.jpg,severstal,3,18365,4.483642578125,Class_3
severstal::841c1f67e.jpg,severstal,3,18787,4.586669921875,Class_3
neu::train::pitted_surface_67.jpg,neu,4,32333,80.8325,Class_4
severstal::32fa68bed.jpg,severstal,3,5383,1.314208984375,Class_3
severstal::2744b6b26.jpg,severstal,3,64950,15.85693359375,Class_3
severstal::babc63c5b.jpg,severstal,3,3601,0.879150390625,Class_3
severstal::de001c4e1.jpg,severstal,3,80062,19.54638671875,Class_3
severstal::de001c4e1.jpg,severstal,4,17548,4.2841796875,Class_4
neu::validation::inclusion_274.jpg,neu,2,10988,27.47,Class_2
severstal::9d34d1ed3.jpg,severstal,3,12928,3.15625,Class_3
severstal::d25356a51.jpg,severstal,3,21686,5.29443359375,Class_3
neu::validation::pitted_surface_300.jpg,neu,4,38998,97.495,Class_4
severstal::7fb0c3636.jpg,severstal,3,49484,12.0810546875,Class_3
severstal::7f25edc7a.jpg,severstal,3,8567,2.091552734375,Class_3
severstal::9270f72ac.jpg,severstal,3,12943,3.159912109375,Class_3
severstal::2e8489244.jpg,severstal,3,54464,13.296875,Class_3
severstal::69d95aeea.jpg,severstal,3,3370,0.82275390625,Class_3
severstal::10c190f20.jpg,severstal,3,6750,1.64794921875,Class_3
severstal::aa218783a.jpg,severstal,3,42004,10.2548828125,Class_3
severstal::232a62357.jpg,severstal,3,2932,0.7158203125,Class_3
severstal::e669ef644.jpg,severstal,3,3026,0.73876953125,Class_3
severstal::689af3e16.jpg,severstal,3,32731,7.990966796875,Class_3
severstal::46e0f0f9c.jpg,severstal,3,106902,26.09912109375,Class_3
severstal::55a585807.jpg,severstal,1,2435,0.594482421875,Class_1
neu::validation::inclusion_266.jpg,neu,2,14236,35.59,Class_2
severstal::6a64ceedf.jpg,severstal,4,14700,3.5888671875,Class_4
severstal::6afbf77ec.jpg,severstal,3,20159,4.921630859375,Class_3
severstal::69e2943d2.jpg,severstal,3,14976,3.65625,Class_3
neu::train::crazing_208.jpg,neu,1,26484,66.21,Class_1
severstal::23b06f857.jpg,severstal,4,12671,3.093505859375,Class_4
severstal::21bf9d854.jpg,severstal,1,3508,0.8564453125,Class_1
kolektor::train::10201.png,kolektor,4,9025,6.167524311321593,Class_4
neu::train::pitted_surface_208.jpg,neu,3,10901,27.2525,Class_3
neu::train::pitted_surface_208.jpg,neu,4,24450,61.125,Class_4
neu::train::pitted_surface_37.jpg,neu,4,39601,99.0025,Class_4
severstal::d79e948c4.jpg,severstal,1,7909,1.930908203125,Class_1
severstal::3a2f71136.jpg,severstal,3,2574,0.62841796875,Class_3
severstal::a997f247d.jpg,severstal,1,5232,1.27734375,Class_1
severstal::ea23dae53.jpg,severstal,3,2680,0.654296875,Class_3
severstal::8e53eee1d.jpg,severstal,1,2616,0.638671875,Class_1
severstal::446b75ffb.jpg,severstal,3,16354,3.99267578125,Class_3
neu::train::patches_105.jpg,neu,3,12911,32.2775,Class_3
neu::train::inclusion_29.jpg,neu,2,17069,42.6725,Class_2
severstal::8a2a8a476.jpg,severstal,3,3246,0.79248046875,Class_3
severstal::96279bbc2.jpg,severstal,3,12030,2.93701171875,Class_3
severstal::8e7477968.jpg,severstal,3,35266,8.60986328125,Class_3
severstal::354760e3e.jpg,severstal,3,140,0.0341796875,Class_3
severstal::ce02060b9.jpg,severstal,4,12724,3.1064453125,Class_4
severstal::889454305.jpg,severstal,3,22704,5.54296875,Class_3
severstal::9efc6682e.jpg,severstal,3,1458,0.35595703125,Class_3
severstal::38760254d.jpg,severstal,3,24064,5.875,Class_3
severstal::48f6abec0.jpg,severstal,3,5688,1.388671875,Class_3
severstal::5335b8fd7.jpg,severstal,4,74399,18.163818359375,Class_4
severstal::51f9ccdd2.jpg,severstal,3,40640,9.921875,Class_3
severstal::1be84c6a7.jpg,severstal,3,8588,2.0966796875,Class_3
severstal::b733d1672.jpg,severstal,3,8835,2.156982421875,Class_3
severstal::b733d1672.jpg,severstal,4,2959,0.722412109375,Class_4
severstal::d30ad2e83.jpg,severstal,1,1649,0.402587890625,Class_1
severstal::bbaeed54e.jpg,severstal,4,38448,9.38671875,Class_4
severstal::fafd76f70.jpg,severstal,3,15032,3.669921875,Class_3
neu::train::inclusion_80.jpg,neu,2,14180,35.45,Class_2
severstal::d1bc386ce.jpg,severstal,3,99289,24.240478515625,Class_3
neu::train::crazing_10.jpg,neu,1,28485,71.2125,Class_1
neu::train::inclusion_162.jpg,neu,2,18978,47.445,Class_2
severstal::17f611256.jpg,severstal,3,44439,10.849365234375,Class_3
severstal::6909e168c.jpg,severstal,1,4644,1.1337890625,Class_1
neu::validation::pitted_surface_265.jpg,neu,4,35880,89.7,Class_4
severstal::c80f387aa.jpg,severstal,3,32498,7.93408203125,Class_3
severstal::150cadc70.jpg,severstal,3,28827,7.037841796875,Class_3
severstal::d85f94a97.jpg,severstal,3,4419,1.078857421875,Class_3
severstal::3a0e5cad8.jpg,severstal,3,2787,0.680419921875,Class_3
severstal::c204673e4.jpg,severstal,3,4725,1.153564453125,Class_3
neu::train::inclusion_45.jpg,neu,2,14434,36.085,Class_2
severstal::549613483.jpg,severstal,3,1998,0.48779296875,Class_3
severstal::8a7eddd78.jpg,severstal,3,3526,0.86083984375,Class_3
severstal::196e624f5.jpg,severstal,3,9880,2.412109375,Class_3
severstal::b64e18b92.jpg,severstal,1,813,0.198486328125,Class_1
severstal::b64e18b92.jpg,severstal,3,4699,1.147216796875,Class_3
severstal::6c9d6cc47.jpg,severstal,1,501,0.122314453125,Class_1
neu::train::pitted_surface_33.jpg,neu,4,38009,95.0225,Class_4
severstal::a6c7b60b3.jpg,severstal,3,72689,17.746337890625,Class_3
severstal::d07afd5bf.jpg,severstal,1,6155,1.502685546875,Class_1
severstal::a3a66a86a.jpg,severstal,3,3445,0.841064453125,Class_3
severstal::d6674b01e.jpg,severstal,3,13877,3.387939453125,Class_3
severstal::4854add54.jpg,severstal,3,31155,7.606201171875,Class_3
severstal::e003d691f.jpg,severstal,3,12528,3.05859375,Class_3
severstal::f07969848.jpg,severstal,4,29747,7.262451171875,Class_4
kolektor::test::20428.png,kolektor,4,1447,0.9736174564832695,Class_4
severstal::1aa2ba1b5.jpg,severstal,3,17964,4.3857421875,Class_3
severstal::20bee9bda.jpg,severstal,3,177200,43.26171875,Class_3
severstal::5283b3138.jpg,severstal,3,562,0.13720703125,Class_3
severstal::fc62ebb8b.jpg,severstal,3,8366,2.04248046875,Class_3
severstal::746417f50.jpg,severstal,3,16587,4.049560546875,Class_3
severstal::5698f3507.jpg,severstal,4,57476,14.0322265625,Class_4
severstal::ae4555b5b.jpg,severstal,4,36951,9.021240234375,Class_4
severstal::66ac60af4.jpg,severstal,3,7680,1.875,Class_3
severstal::6085fc4cc.jpg,severstal,3,15337,3.744384765625,Class_3
neu::train::pitted_surface_146.jpg,neu,4,37054,92.635,Class_4
severstal::0cfcad1f5.jpg,severstal,3,311,0.075927734375,Class_3
severstal::bf295a8e9.jpg,severstal,3,2112,0.515625,Class_3
severstal::0ce5ead68.jpg,severstal,3,11563,2.822998046875,Class_3
severstal::21ef20784.jpg,severstal,1,4385,1.070556640625,Class_1
neu::train::patches_131.jpg,neu,3,7627,19.0675,Class_3
severstal::b658e6c9f.jpg,severstal,3,16079,3.925537109375,Class_3
severstal::9d3b4a019.jpg,severstal,4,14419,3.520263671875,Class_4
severstal::2c061aed6.jpg,severstal,3,47686,11.64208984375,Class_3
severstal::9eed4fc7c.jpg,severstal,3,3942,0.96240234375,Class_3
severstal::55979505e.jpg,severstal,3,14015,3.421630859375,Class_3
severstal::ffbd081d5.jpg,severstal,3,41049,10.021728515625,Class_3
severstal::35a9b77c6.jpg,severstal,4,32859,8.022216796875,Class_4
severstal::58c262a8b.jpg,severstal,3,7236,1.7666015625,Class_3
severstal::519599df3.jpg,severstal,3,12138,2.96337890625,Class_3
severstal::724dd91a0.jpg,severstal,2,2991,0.730224609375,Class_2
severstal::ccbeeb18a.jpg,severstal,2,4654,1.13623046875,Class_2
severstal::cd6365314.jpg,severstal,3,134124,32.7451171875,Class_3
severstal::6faf833c5.jpg,severstal,3,13642,3.33056640625,Class_3
severstal::3ba673afd.jpg,severstal,1,2738,0.66845703125,Class_1
severstal::cac09c825.jpg,severstal,3,61057,14.906494140625,Class_3
severstal::e2d7cf5a9.jpg,severstal,4,13751,3.357177734375,Class_4
severstal::4c6110948.jpg,severstal,3,19051,4.651123046875,Class_3
severstal::8d9b43515.jpg,severstal,4,9927,2.423583984375,Class_4
severstal::fc5e5979c.jpg,severstal,3,10505,2.564697265625,Class_3
severstal::a5ed4358c.jpg,severstal,3,1467,0.358154296875,Class_3
severstal::a2b2c9e3e.jpg,severstal,3,132235,32.283935546875,Class_3
kolektor::train::10309.png,kolektor,4,43011,29.83870408269451,Class_4
severstal::ce7570214.jpg,severstal,4,34304,8.375,Class_4
neu::train::pitted_surface_201.jpg,neu,4,22035,55.0875,Class_4
severstal::2c8d08d8d.jpg,severstal,3,1659,0.405029296875,Class_3
severstal::ce42693fb.jpg,severstal,3,54060,13.1982421875,Class_3
kolektor::train::12131.png,kolektor,4,2204,1.5606854553179437,Class_4
severstal::846788254.jpg,severstal,1,7941,1.938720703125,Class_1
severstal::9378a6f12.jpg,severstal,3,24069,5.876220703125,Class_3
severstal::97b77f9e6.jpg,severstal,3,50462,12.31982421875,Class_3
severstal::b8a955c48.jpg,severstal,3,65765,16.055908203125,Class_3
severstal::a4dff615e.jpg,severstal,3,5828,1.4228515625,Class_3
severstal::d5425f5f5.jpg,severstal,3,10989,2.682861328125,Class_3
severstal::a239718e1.jpg,severstal,3,19098,4.66259765625,Class_3
severstal::23b787894.jpg,severstal,3,3581,0.874267578125,Class_3
severstal::77e5c398e.jpg,severstal,3,80323,19.610107421875,Class_3
severstal::77e5c398e.jpg,severstal,4,47744,11.65625,Class_4
severstal::af67d55bd.jpg,severstal,3,32000,7.8125,Class_3
severstal::7c764812d.jpg,severstal,1,4107,1.002685546875,Class_1
severstal::7c764812d.jpg,severstal,3,1851,0.451904296875,Class_3
kolektor::train::10845.png,kolektor,4,2097,1.429594028019225,Class_4
severstal::409adafbe.jpg,severstal,3,4345,1.060791015625,Class_3
severstal::c4d0af8e1.jpg,severstal,3,7783,1.900146484375,Class_3
severstal::2a07798b5.jpg,severstal,3,8983,2.193115234375,Class_3
neu::train::patches_26.jpg,neu,3,29011,72.5275,Class_3
severstal::484439824.jpg,severstal,3,6737,1.644775390625,Class_3
severstal::f69caf7dd.jpg,severstal,3,54154,13.22119140625,Class_3
severstal::5ba141d56.jpg,severstal,1,6033,1.472900390625,Class_1
severstal::21ac40700.jpg,severstal,2,3710,0.90576171875,Class_2
severstal::82e32c810.jpg,severstal,3,1695,0.413818359375,Class_3
neu::train::inclusion_182.jpg,neu,2,8537,21.3425,Class_2
severstal::bba274c50.jpg,severstal,3,12150,2.96630859375,Class_3
severstal::464987349.jpg,severstal,3,4460,1.0888671875,Class_3
severstal::d2291de5c.jpg,severstal,1,887,0.216552734375,Class_1
severstal::d2291de5c.jpg,severstal,2,2971,0.725341796875,Class_2
severstal::a8188747f.jpg,severstal,3,21785,5.318603515625,Class_3
neu::train::crazing_138.jpg,neu,1,11920,29.8,Class_1
severstal::461f83c57.jpg,severstal,1,2332,0.5693359375,Class_1
severstal::0b5051d9f.jpg,severstal,3,4162,1.01611328125,Class_3
severstal::927100ebb.jpg,severstal,3,52908,12.9169921875,Class_3
severstal::5dd89309f.jpg,severstal,3,35005,8.546142578125,Class_3
severstal::2e8f2ddb8.jpg,severstal,3,4607,1.124755859375,Class_3
severstal::de049d393.jpg,severstal,3,29549,7.214111328125,Class_3
severstal::94c746443.jpg,severstal,3,3980,0.9716796875,Class_3
severstal::bfc738650.jpg,severstal,4,10335,2.523193359375,Class_4
severstal::9a75974ba.jpg,severstal,1,2873,0.701416015625,Class_1
severstal::ce0b7102f.jpg,severstal,1,2496,0.609375,Class_1
severstal::eae840b74.jpg,severstal,3,1486,0.36279296875,Class_3
severstal::621c5bfe5.jpg,severstal,4,3850,0.93994140625,Class_4
neu::train::inclusion_199.jpg,neu,2,8900,22.25,Class_2
severstal::a9b327adb.jpg,severstal,3,49939,12.192138671875,Class_3
kolektor::test::20457.png,kolektor,4,9244,6.31455270779824,Class_4
severstal::8dc0f0966.jpg,severstal,3,47615,11.624755859375,Class_3
severstal::a0ee7a955.jpg,severstal,3,1631,0.398193359375,Class_3
severstal::1c8802c08.jpg,severstal,4,48432,11.82421875,Class_4
severstal::d73e9b13b.jpg,severstal,3,3502,0.85498046875,Class_3
severstal::bba583ae1.jpg,severstal,4,7511,1.833740234375,Class_4
severstal::ca4309568.jpg,severstal,3,25203,6.153076171875,Class_3
severstal::86b7dbfe8.jpg,severstal,3,2726,0.66552734375,Class_3
severstal::353e60eef.jpg,severstal,3,12101,2.954345703125,Class_3
kolektor::train::11250.png,kolektor,4,2293,1.5515888052833866,Class_4
severstal::68c9524d6.jpg,severstal,1,5654,1.38037109375,Class_1
severstal::037fca267.jpg,severstal,3,7963,1.944091796875,Class_3
severstal::1c3a58b06.jpg,severstal,3,10140,2.4755859375,Class_3
severstal::43746d404.jpg,severstal,3,2669,0.651611328125,Class_3
severstal::77e68176f.jpg,severstal,1,1209,0.295166015625,Class_1
neu::train::pitted_surface_45.jpg,neu,4,27580,68.95,Class_4
severstal::5d3cbe1fe.jpg,severstal,3,2083,0.508544921875,Class_3
severstal::2a95756e7.jpg,severstal,3,28466,6.94970703125,Class_3
severstal::c44c93192.jpg,severstal,3,26555,6.483154296875,Class_3
severstal::9bba9fd75.jpg,severstal,3,10567,2.579833984375,Class_3
kolektor::train::10874.png,kolektor,4,92,0.06296970609574133,Class_4
severstal::dd2c992b2.jpg,severstal,3,3861,0.942626953125,Class_3
severstal::45a59cfec.jpg,severstal,3,55267,13.492919921875,Class_3
neu::train::crazing_63.jpg,neu,1,25907,64.7675,Class_1
severstal::567e1f981.jpg,severstal,3,2923,0.713623046875,Class_3
severstal::b001f0e9b.jpg,severstal,3,11251,2.746826171875,Class_3
severstal::3fcd061fc.jpg,severstal,1,2102,0.51318359375,Class_1
severstal::3fcd061fc.jpg,severstal,2,4155,1.014404296875,Class_2
neu::train::pitted_surface_232.jpg,neu,4,14592,36.48,Class_4
severstal::66c272e62.jpg,severstal,1,2296,0.560546875,Class_1
neu::train::crazing_1.jpg,neu,1,37056,92.64,Class_1
neu::train::pitted_surface_234.jpg,neu,4,10650,26.625,Class_4
severstal::c83361e9d.jpg,severstal,2,2657,0.648681640625,Class_2
severstal::c579d8413.jpg,severstal,3,12308,3.0048828125,Class_3
severstal::43c0e310c.jpg,severstal,3,13338,3.25634765625,Class_3
severstal::41d7a39dc.jpg,severstal,3,3089,0.754150390625,Class_3
severstal::691680efc.jpg,severstal,3,4444,1.0849609375,Class_3
severstal::a689f4047.jpg,severstal,1,3752,0.916015625,Class_1
severstal::76c20b5af.jpg,severstal,3,18943,4.624755859375,Class_3
severstal::59a2887fd.jpg,severstal,3,287,0.070068359375,Class_3
severstal::02d573611.jpg,severstal,4,13152,3.2109375,Class_4
severstal::ed5d6f10a.jpg,severstal,1,8197,2.001220703125,Class_1
severstal::7b3566fb9.jpg,severstal,1,1653,0.403564453125,Class_1
neu::train::crazing_105.jpg,neu,1,25170,62.925,Class_1
neu::train::crazing_105.jpg,neu,2,4095,10.2375,Class_2
severstal::a2444ac38.jpg,severstal,3,4669,1.139892578125,Class_3
neu::validation::crazing_299.jpg,neu,1,28078,70.195,Class_1
severstal::a13c52c08.jpg,severstal,1,1494,0.36474609375,Class_1
severstal::ea168de6c.jpg,severstal,3,209276,51.0927734375,Class_3
neu::validation::pitted_surface_282.jpg,neu,4,30949,77.3725,Class_4
severstal::b732ea1f3.jpg,severstal,3,48314,11.79541015625,Class_3
severstal::a8fcfff62.jpg,severstal,3,18565,4.532470703125,Class_3
neu::validation::inclusion_250.jpg,neu,2,7128,17.82,Class_2
severstal::a6a6f59c7.jpg,severstal,3,4181,1.020751953125,Class_3
severstal::ae3ad362b.jpg,severstal,3,2555,0.623779296875,Class_3
severstal::8f6b07e84.jpg,severstal,3,11648,2.84375,Class_3
severstal::79c456a92.jpg,severstal,3,34432,8.40625,Class_3
severstal::bfe1815d5.jpg,severstal,1,8645,2.110595703125,Class_1
severstal::c0dee2521.jpg,severstal,3,5380,1.3134765625,Class_3
severstal::0be9bad7b.jpg,severstal,3,4984,1.216796875,Class_3
severstal::0be9bad7b.jpg,severstal,4,32821,8.012939453125,Class_4
severstal::bceeb4256.jpg,severstal,3,106607,26.027099609375,Class_3
severstal::b52933f82.jpg,severstal,3,58314,14.23681640625,Class_3
kolektor::train::10554.png,kolektor,4,1261,0.8641247738610822,Class_4
severstal::bf9b21859.jpg,severstal,3,5939,1.449951171875,Class_3
neu::train::crazing_174.jpg,neu,1,13920,34.8,Class_1
severstal::bfaf69bd5.jpg,severstal,3,3897,0.951416015625,Class_3
severstal::277b133dc.jpg,severstal,3,57465,14.029541015625,Class_3
severstal::8399a4300.jpg,severstal,3,69878,17.06005859375,Class_3
severstal::aefa93267.jpg,severstal,3,3467,0.846435546875,Class_3
severstal::b613acfb7.jpg,severstal,3,1212,0.2958984375,Class_3
severstal::37ea06e86.jpg,severstal,4,14652,3.5771484375,Class_4
severstal::d7b0f2130.jpg,severstal,3,12017,2.933837890625,Class_3
severstal::d3d2df811.jpg,severstal,3,13184,3.21875,Class_3
severstal::48c466789.jpg,severstal,4,28237,6.893798828125,Class_4
severstal::cd64c39a7.jpg,severstal,1,9246,2.25732421875,Class_1
severstal::3eae81bc8.jpg,severstal,3,1515,0.369873046875,Class_3
severstal::3cafcfd96.jpg,severstal,3,2096,0.51171875,Class_3
severstal::3088a6a0d.jpg,severstal,2,3213,0.784423828125,Class_2
severstal::c487b1ce1.jpg,severstal,3,47540,11.6064453125,Class_3
severstal::d291f8de6.jpg,severstal,3,78433,19.148681640625,Class_3
severstal::1bd394dd6.jpg,severstal,3,4386,1.07080078125,Class_3
severstal::e30ea20d9.jpg,severstal,3,144898,35.37548828125,Class_3
severstal::8991e4a44.jpg,severstal,3,4992,1.21875,Class_3
severstal::419dc2472.jpg,severstal,3,58110,14.18701171875,Class_3
severstal::7410d4361.jpg,severstal,3,5207,1.271240234375,Class_3
severstal::22fb4b286.jpg,severstal,3,7708,1.8818359375,Class_3
severstal::ecdebc6ad.jpg,severstal,3,2460,0.6005859375,Class_3
severstal::174af9fd6.jpg,severstal,3,6891,1.682373046875,Class_3
severstal::6a567df0b.jpg,severstal,3,210135,51.302490234375,Class_3
severstal::2f8cf11d3.jpg,severstal,3,8566,2.09130859375,Class_3
neu::train::pitted_surface_2.jpg,neu,4,33186,82.965,Class_4
severstal::7981f7773.jpg,severstal,3,118994,29.05126953125,Class_3
severstal::dfcc8d751.jpg,severstal,3,5828,1.4228515625,Class_3
severstal::5ff6ee14c.jpg,severstal,3,5626,1.37353515625,Class_3
severstal::b3920826e.jpg,severstal,3,26571,6.487060546875,Class_3
neu::train::inclusion_233.jpg,neu,2,5878,14.695,Class_2
severstal::26c3a7dd5.jpg,severstal,3,24399,5.956787109375,Class_3
neu::train::crazing_14.jpg,neu,1,4785,11.9625,Class_1
severstal::d8b6334f7.jpg,severstal,3,13625,3.326416015625,Class_3
severstal::d4e66ad89.jpg,severstal,3,2393,0.584228515625,Class_3
severstal::dab5666d9.jpg,severstal,3,30759,7.509521484375,Class_3
neu::train::crazing_80.jpg,neu,1,7134,17.835,Class_1
neu::train::inclusion_205.jpg,neu,2,11418,28.545,Class_2
severstal::4ecf05db6.jpg,severstal,3,16606,4.05419921875,Class_3
severstal::09b26a624.jpg,severstal,3,16913,4.129150390625,Class_3
kolektor::train::11025.png,kolektor,4,2221,1.5189128933204763,Class_4
severstal::a09e5bfb0.jpg,severstal,4,108179,26.410888671875,Class_4
severstal::42527400c.jpg,severstal,3,13085,3.194580078125,Class_3
severstal::42527400c.jpg,severstal,4,4021,0.981689453125,Class_4
severstal::53fa72f86.jpg,severstal,3,3125,0.762939453125,Class_3
severstal::2b0055ed4.jpg,severstal,3,2499,0.610107421875,Class_3
severstal::206c20ee0.jpg,severstal,3,5354,1.30712890625,Class_3
severstal::c5fa2923b.jpg,severstal,3,1914,0.46728515625,Class_3
severstal::a02fe46b6.jpg,severstal,3,37306,9.10791015625,Class_3
severstal::3604dfc38.jpg,severstal,3,16640,4.0625,Class_3
severstal::2a5fe1870.jpg,severstal,3,33922,8.28173828125,Class_3
severstal::8313b4e90.jpg,severstal,3,59696,14.57421875,Class_3
severstal::3463eedaf.jpg,severstal,3,4143,1.011474609375,Class_3
severstal::66e89afaa.jpg,severstal,1,1289,0.314697265625,Class_1
severstal::b76bbb3cf.jpg,severstal,1,1391,0.339599609375,Class_1
severstal::0bc8070d5.jpg,severstal,3,2333,0.569580078125,Class_3
severstal::aa6bd6ba3.jpg,severstal,3,16735,4.085693359375,Class_3
